Date,Open,High,Low,Close,Adj Close,Volume
2018-06-04,55.369999,55.369999,55.369999,55.369999,55.325291,0
2018-06-05,55.270000,55.270000,55.270000,55.270000,55.225376,0
2018-06-06,56.230000,56.230000,56.230000,56.230000,56.184601,0
2018-06-07,56.130001,56.130001,56.130001,56.130001,56.084682,0
2018-06-08,56.740002,56.740002,56.740002,56.740002,56.694187,0
2018-06-11,56.830002,56.830002,56.830002,56.830002,56.784119,0
2018-06-12,56.860001,56.860001,56.860001,56.860001,56.814091,0
2018-06-13,56.799999,56.799999,56.799999,56.799999,56.754135,0
2018-06-14,57.270000,57.270000,57.270000,57.270000,57.223759,0
2018-06-15,57.509998,57.509998,57.509998,57.509998,57.463566,0
2018-06-18,56.709999,56.709999,56.709999,56.709999,56.664211,0
2018-06-19,56.910000,56.910000,56.910000,56.910000,56.864052,0
2018-06-20,57.150002,57.150002,57.150002,57.150002,57.103859,0
2018-06-21,56.650002,56.650002,56.650002,56.650002,56.604259,0
2018-06-22,56.959999,56.959999,56.959999,56.959999,56.914009,0
2018-06-25,56.060001,56.060001,56.060001,56.060001,56.014736,0
2018-06-26,55.849998,55.849998,55.849998,55.849998,55.804905,0
2018-06-27,54.980000,54.980000,54.980000,54.980000,54.935608,0
2018-06-28,55.180000,55.180000,55.180000,55.180000,55.135448,0
2018-06-29,55.340000,55.340000,55.340000,55.340000,55.295319,0
2018-07-02,55.630001,55.630001,55.630001,55.630001,55.585087,0
2018-07-03,55.810001,55.810001,55.810001,55.810001,55.764938,0
2018-07-05,56.669998,56.669998,56.669998,56.669998,56.624241,0
2018-07-06,57.950001,57.950001,57.950001,57.950001,57.903210,0
2018-07-09,58.500000,58.500000,58.500000,58.500000,58.452766,0
2018-07-10,58.880001,58.880001,58.880001,58.880001,58.832462,0
2018-07-11,58.240002,58.240002,58.240002,58.240002,58.192978,0
2018-07-12,59.259998,59.259998,59.259998,59.259998,59.212147,0
2018-07-13,59.410000,59.410000,59.410000,59.410000,59.362030,0
2018-07-16,58.750000,58.750000,58.750000,58.750000,58.702564,0
2018-07-17,59.270000,59.270000,59.270000,59.270000,59.222145,0
2018-07-18,59.330002,59.330002,59.330002,59.330002,59.282097,0
2018-07-19,58.919998,58.919998,58.919998,58.919998,58.872425,0
2018-07-20,58.759998,58.759998,58.759998,58.759998,58.712551,0
2018-07-23,58.970001,58.970001,58.970001,58.970001,58.922390,0
2018-07-24,59.630001,59.630001,59.630001,59.630001,59.581852,0
2018-07-25,60.639999,60.639999,60.639999,60.639999,60.591038,0
2018-07-26,60.529999,60.529999,60.529999,60.529999,60.481125,0
2018-07-27,59.790001,59.790001,59.790001,59.790001,59.741726,0
2018-07-30,59.730000,59.730000,59.730000,59.730000,59.681770,0
2018-07-31,60.660000,60.660000,60.660000,60.660000,60.611023,0
2018-08-01,60.770000,60.770000,60.770000,60.770000,60.720936,0
2018-08-02,61.169998,61.169998,61.169998,61.169998,61.120609,0
2018-08-03,61.619999,61.619999,61.619999,61.619999,61.570244,0
2018-08-06,61.730000,61.730000,61.730000,61.730000,61.680161,0
2018-08-07,61.799999,61.799999,61.799999,61.799999,61.750099,0
2018-08-08,61.919998,61.919998,61.919998,61.919998,61.870003,0
2018-08-09,61.830002,61.830002,61.830002,61.830002,61.780079,0
2018-08-10,61.490002,61.490002,61.490002,61.490002,61.440353,0
2018-08-13,61.480000,61.480000,61.480000,61.480000,61.430359,0
2018-08-14,61.919998,61.919998,61.919998,61.919998,61.870003,0
2018-08-15,61.709999,61.709999,61.709999,61.709999,61.660172,0
2018-08-16,62.549999,62.549999,62.549999,62.549999,62.499496,0
2018-08-17,62.889999,62.889999,62.889999,62.889999,62.839218,0
2018-08-20,63.150002,63.150002,63.150002,63.150002,63.099014,0
2018-08-21,63.209999,63.209999,63.209999,63.209999,63.158962,0
2018-08-22,63.419998,63.419998,63.419998,63.419998,63.368793,0
2018-08-23,63.299999,63.299999,63.299999,63.299999,63.248890,0
2018-08-24,63.669998,63.669998,63.669998,63.669998,63.618587,0
2018-08-27,64.150002,64.150002,64.150002,64.150002,64.098206,0
2018-08-28,64.220001,64.220001,64.220001,64.220001,64.168144,0
2018-08-29,64.849998,64.849998,64.849998,64.849998,64.797638,0
2018-08-30,64.739998,64.739998,64.739998,64.739998,64.687721,0
2018-08-31,64.760002,64.760002,64.760002,64.760002,64.707710,0
2018-09-04,64.080002,64.080002,64.080002,64.080002,64.028267,0
2018-09-05,64.239998,64.239998,64.239998,64.239998,64.188133,0
2018-09-06,64.209999,64.209999,64.209999,64.209999,64.158157,0
2018-09-07,64.320000,64.320000,64.320000,64.320000,64.268066,0
2018-09-10,64.010002,64.010002,64.010002,64.010002,63.958321,0
2018-09-11,64.019997,64.019997,64.019997,64.019997,63.968307,0
2018-09-12,64.489998,64.489998,64.489998,64.489998,64.437927,0
2018-09-13,65.550003,65.550003,65.550003,65.550003,65.497078,0
2018-09-14,65.279999,65.279999,65.279999,65.279999,65.227295,0
2018-09-17,64.820000,64.820000,64.820000,64.820000,64.767670,0
2018-09-18,65.360001,65.360001,65.360001,65.360001,65.307228,0
2018-09-19,65.230003,65.230003,65.230003,65.230003,65.177338,0
2018-09-20,66.120003,66.120003,66.120003,66.120003,66.066612,0
2018-09-21,66.260002,66.260002,66.260002,66.260002,66.206505,0
2018-09-24,66.480003,66.480003,66.480003,66.480003,66.426323,0
2018-09-25,66.260002,66.260002,66.260002,66.260002,66.206505,0
2018-09-26,66.389999,66.389999,66.389999,66.389999,66.336395,0
2018-09-27,66.830002,66.830002,66.830002,66.830002,66.776039,0
2018-09-28,67.160004,67.160004,67.160004,67.160004,67.105774,0
2018-10-01,67.550003,67.550003,67.550003,67.550003,67.495461,0
2018-10-02,67.360001,67.360001,67.360001,67.360001,67.305611,0
2018-10-03,67.150002,67.150002,67.150002,67.150002,67.095787,0
2018-10-04,66.070000,66.070000,66.070000,66.070000,66.016647,0
2018-10-05,65.970001,65.970001,65.970001,65.970001,65.916733,0
2018-10-08,65.669998,65.669998,65.669998,65.669998,65.616974,0
2018-10-09,65.860001,65.860001,65.860001,65.860001,65.806824,0
2018-10-10,63.430000,63.430000,63.430000,63.430000,63.378784,0
2018-10-11,61.020000,61.020000,61.020000,61.020000,60.970730,0
2018-10-12,62.439999,62.439999,62.439999,62.439999,62.389584,0
2018-10-15,61.700001,61.700001,61.700001,61.700001,61.650181,0
2018-10-16,64.470001,64.470001,64.470001,64.470001,64.417946,0
2018-10-17,64.860001,64.860001,64.860001,64.860001,64.807632,0
2018-10-18,63.720001,63.720001,63.720001,63.720001,63.668552,0
2018-10-19,62.700001,62.700001,62.700001,62.700001,62.649372,0
2018-10-22,61.950001,61.950001,61.950001,61.950001,61.899982,0
2018-10-23,61.480000,61.480000,61.480000,61.480000,61.430359,0
2018-10-24,58.310001,58.310001,58.310001,58.310001,58.262920,0
